zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype,Description,Home Insights
2114121798,FOR_RENT,Apartment for rent,4 days,1250,828,2,,,1186,,,2,2,"1706 Conestoga Dr., 1706 Conestoga Dr APT B, Merced, CA 95348",1706 Conestoga Dr APT B,Merced,CA,95348,37.31953,-120.49747,,false,,,https://photos.zillowstatic.com/fp/ff6ea5d31188c4a8c7f1636bd000f1c5-p_e.jpg,https://www.zillow.com/b/1706-conestoga-dr.-merced-ca-5XqW53/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
442825914,FOR_RENT,Townhouse for rent,16 days,1350,800,2,,,,,,2,2,"1973 Shadowbrook Dr APT C, Merced, CA 95348",1973 Shadowbrook Dr APT C,Merced,CA,95348,37.309998,-120.5036,,false,,,https://photos.zillowstatic.com/fp/3e06f25dd4fc11b0cf2e5d578f29b6fa-p_e.jpg,https://www.zillow.com/homedetails/1973-Shadowbrook-Dr-APT-C-Merced-CA-95348/442825914_zpid/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
19180163,FOR_RENT,House for rent,12 days,1450,,,276900,,1437,,,2,1,"1420 Loughborough Dr, Merced, CA 95348",1420 Loughborough Dr,Merced,CA,95348,37.32315,-120.49338,,false,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.323150634765625,-120.49337768554688&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lrxiZY4RlFs47bVqc8YNSnqlxFU=",https://www.zillow.com/homedetails/1420-Loughborough-Dr-Merced-CA-95348/19180163_zpid/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
425997827,FOR_RENT,Apartment for rent,121 days,1450,,,,,,,,2,1,"2347 Fir Ave #3, In gated community, 2347 W Fir Ave, Merced, CA 95348",2347 W Fir Ave #3,Merced,CA,95348,37.327267,-120.52873,,false,,,https://photos.zillowstatic.com/fp/0508caab0da7a46b46babe957d3ee23e-p_e.jpg,https://www.zillow.com/b/2347-fir-ave-%233-in-gated-community-merced-ca-C479h3/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
440964372,FOR_RENT,Apartment for rent,69 days,1450,1000,1,,,,,,2,1,"267 W Alexander, Merced, 267 W Alexander Ave, Merced, CA 95348",267 W Alexander Ave #0,Merced,CA,95348,37.31558,-120.473495,,false,,,https://photos.zillowstatic.com/fp/4076c426d14e2749ed474feb8fbaa9eb-p_e.jpg,https://www.zillow.com/b/267-w-alexander-merced-merced-ca-Ch6vjS/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
442420810,FOR_RENT,Apartment for rent,32 days,1455,1020,1,,,,,,2,2,"2 Bed/2 Bath, 2006 Willowbrook Dr, Merced, CA 95348",2006 Willowbrook Dr #0,Merced,CA,95348,37.314297,-120.50404,,false,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.31429672241211,-120.50404357910156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=e25DugWOgJ09gW5b7gICmtrl_vw=",https://www.zillow.com/b/2-bed-2-bath-merced-ca-Chf5nm/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
442420832,FOR_RENT,Apartment for rent,32 days,1455,1020,1,,,,,,2,2,"2 Bed/2 Bath, 1770 Willowbrook Dr, Merced, CA 95348",1770 Willowbrook Dr #0,Merced,CA,95348,37.314167,-120.50288,,false,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.31416702270508,-120.50287628173828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hl5fadqla-p7FcA_aT8Ya2bFaUM=",https://www.zillow.com/b/2-bed-2-bath-merced-ca-Chf5nb/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
37.324097--120.47788,FOR_RENT,The Villages,,1495,,,,,,,,,,"3342 M St, Merced, CA",3342 M St   # 309-7,Merced,CA,95348,37.324097,-120.47788,,,,,https://photos.zillowstatic.com/fp/739633953401e9c86631d6fef4a5835f-p_e.jpg,/apartments/merced-ca/the-villages/5Xk3sF/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
2056451698,FOR_RENT,Apartment for rent,11 days,1500,750,2,,,1396,,,2,2,"1785 W North Bear Creek Dr #1-4, Merced, CA 95348",1785 W North Bear Creek Dr #1-4,Merced,CA,95348,37.309414,-120.50421,,false,,,https://photos.zillowstatic.com/fp/50a691d24e8dabcdfb7a4b30700ffd94-p_e.jpg,https://www.zillow.com/homedetails/1785-W-North-Bear-Creek-Dr-1-4-Merced-CA-95348/2056451698_zpid/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
2061465830,FOR_RENT,Apartment for rent,11 days,1500,750,2,,,1205,,,2,2,"1785 N Bear Creek Ct #1, Merced, CA 95348",1785 N Bear Creek Ct #1,Merced,CA,95348,37.307888,-120.50307,,false,,,https://photos.zillowstatic.com/fp/f007ca6f3c032f90dc9357503fb9f4c6-p_e.jpg,https://www.zillow.com/homedetails/1785-N-Bear-Creek-Ct-1-Merced-CA-95348/2061465830_zpid/,https://www.zillow.com/merced-ca-95348/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%7D,,,,,,,,,,,,,,,
