zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype,Description,Home Insights
2116387991,FOR_RENT,Apartment for rent,30 days,975,650,2,,,1121,,,2,1,"(undisclosed Address), Merced, CA 95340",(undisclosed Address),Merced,CA,95340,,,,false,,,https://photos.zillowstatic.com/fp/7adf75a645e369551c128e0eb09c730c-p_e.jpg,https://www.zillow.com/homedetails/Merced-CA-95340/2116387991_zpid/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
442289692,FOR_RENT,Apartment for rent,38 days,1200,,,,,,,,2,1,"Fry Properties-2, 243 W 20th St #407, Merced, CA 95340",243 W 20th St #407,Merced,CA,95340,37.30343,-120.477974,,false,,,https://photos.zillowstatic.com/fp/335bc5ccf90f03330a0c614c62599708-p_e.jpg,https://www.zillow.com/b/fry-properties-2-merced-ca-9VHQ9g/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
2100362653,FOR_RENT,Apartment for rent,30 days,1300,800,2,,,1277,,,2,1,"3118 College Avenue - C, 3118 College Ave APT C, Merced, CA 95340",3118 College Ave APT C,Merced,CA,95340,37.31903,-120.466,,false,,,https://photos.zillowstatic.com/fp/f56ceb0e6647ef67766e7628ad4d6a8f-p_e.jpg,https://www.zillow.com/b/3118-college-avenue-c-merced-ca-5j3ShN/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
442576091,FOR_RENT,Apartment for rent,26 days,1350,726,2,,,,,,2,1,"2 Bedroom Apartment House, 308 W 20th St #2B-1BA-726SQFT, Merced, CA 95340",308 W 20th St #2B-1BA-726SQFT,Merced,CA,95340,37.303158,-120.47912,,false,,,https://photos.zillowstatic.com/fp/ef5fdb9b48a2f3f03ae3126650f2387b-p_e.jpg,https://www.zillow.com/b/2-bedroom-apartment-house-merced-ca-5YNxHv/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
2104476596,FOR_RENT,Apartment for rent,18 days,1400,860,2,,,1450,,,2,1,"330 Seneca St APT 2, Merced, CA 95340",330 Seneca St APT 2,Merced,CA,95340,37.32003,-120.46599,,false,,,https://photos.zillowstatic.com/fp/3e5652a3af63e31a771b4d1e86a01223-p_e.jpg,https://www.zillow.com/homedetails/330-Seneca-St-APT-2-Merced-CA-95340/2104476596_zpid/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
439262939,FOR_RENT,Apartment for rent,110 days,1400,,,,,,,,2,1,"250w27th, 250-256 W 27th St, Merced, CA 95340",250-256 W 27th St,Merced,CA,95340,37.309475,-120.47236,,false,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.30947494506836,-120.47235870361328&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=h96ZfEZVvgOlcNxjxksAbOKywCo=",https://www.zillow.com/homedetails/250-256-W-27th-St-Merced-CA-95340/439262939_zpid/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
299947116,FOR_RENT,House for rent,61 days,1450,,,278700,,1344,,,2,1,"2045 U St, Merced, CA 95340",2045 U St,Merced,CA,95340,37.310112,-120.495094,,false,,,https://photos.zillowstatic.com/fp/6140146dfee53c12eb41370bcf1b7fd7-p_e.jpg,https://www.zillow.com/homedetails/2045-U-St-Merced-CA-95340/299947116_zpid/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
2084948951,FOR_RENT,Townhouse for rent,5 days,1450,1100,1,286300,260,1501,,,2,1,"253 W 19th St, Merced, CA 95340",253 W 19th St,Merced,CA,95340,37.30248,-120.47867,,false,,,https://photos.zillowstatic.com/fp/bb1866c3100e0515f1fb42435efccf6a-p_e.jpg,https://www.zillow.com/homedetails/253-W-19th-St-Merced-CA-95340/2084948951_zpid/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
19170753,FOR_RENT,House for rent,44 days,1500,890,2,239000,269,1404,,,2,1,"211 W 19th St, Merced, CA 95340",211 W 19th St,Merced,CA,95340,37.302204,-120.47791,,false,,,https://photos.zillowstatic.com/fp/0f447d4013f5e605f0691685cfa3a0ae-p_e.jpg,https://www.zillow.com/homedetails/211-W-19th-St-Merced-CA-95340/19170753_zpid/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
442836500,FOR_RENT,House for rent,15 days,1500,850,2,,,,,,2,1,"1545 E Santa Fe Ave, Merced, CA 95340",1545 E Santa Fe Ave,Merced,CA,95340,37.299793,-120.454575,,false,,,https://photos.zillowstatic.com/fp/c849970a45ac04cd911a3dfdccec289b-p_e.jpg,https://www.zillow.com/homedetails/1545-E-Santa-Fe-Ave-Merced-CA-95340/442836500_zpid/,https://www.zillow.com/merced-ca-95340/rentals/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22paymenta%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%7D,,,,,,,,,,,,,,,
